dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,1.897996,6.077473,1.884639,2.186145,-1.674857,-21.817442,6.125247
0.020000,1.940494,6.070720,1.927669,2.151540,-1.730241,-2.769192,6.125966
0.020000,1.982317,6.064109,1.970012,2.117114,-1.721294,0.447354,6.126879
0.020000,2.023469,6.057646,2.011669,2.082864,-1.712479,0.440757,6.127977
0.020000,2.063957,6.051337,2.052645,2.048788,-1.703809,0.433466,6.129253
0.020000,2.103782,6.045186,2.092942,2.014883,-1.695258,0.427555,6.130697
0.020000,2.142950,6.039198,2.132565,1.981146,-1.686839,0.420935,6.132302
0.020000,2.181464,6.033377,2.171517,1.947575,-1.678546,0.414681,6.134059
0.020000,2.219328,6.027724,2.209800,1.914168,-1.670382,0.408184,6.135960
0.020000,2.256545,6.022243,2.247419,1.880921,-1.662317,0.403260,6.137999
0.020000,2.293118,6.016936,2.284375,1.847833,-1.654387,0.396496,6.140166
0.020000,2.329052,6.011803,2.320673,1.814902,-1.646556,0.391567,6.142454
0.020000,2.364348,6.006845,2.356316,1.782126,-1.638842,0.385668,6.144856
0.020000,2.399009,6.002063,2.391306,1.749501,-1.631246,0.379823,6.147365
0.020000,2.433040,5.997457,2.425646,1.717026,-1.623750,0.374816,6.149972
0.020000,2.466441,5.993027,2.459340,1.684698,-1.616373,0.368833,6.152672
0.020000,2.499216,5.988771,2.492391,1.652516,-1.609089,0.364182,6.155456
0.020000,2.531367,5.984688,2.524800,1.620478,-1.601937,0.357606,6.158319
0.020000,2.562897,5.980777,2.556572,1.588580,-1.594879,0.352908,6.161252
0.020000,2.593808,5.977036,2.587708,1.556821,-1.587939,0.346994,6.164249
0.020000,2.624102,5.973463,2.618212,1.525199,-1.581115,0.341222,6.167304
0.020000,2.653781,5.970054,2.648086,1.493711,-1.574395,0.335991,6.170410
0.020000,2.682848,5.966808,2.677334,1.462355,-1.567793,0.330078,6.173561
0.020000,2.711304,5.963722,2.705956,1.431129,-1.561311,0.324100,6.176750
0.020000,2.739150,5.960792,2.733957,1.400030,-1.554946,0.318265,6.179971
0.020000,2.766390,5.958015,2.761338,1.369056,-1.548699,0.312350,6.183219
0.020000,2.793025,5.955387,2.788102,1.338204,-1.542579,0.305985,6.186486
0.020000,2.819056,5.952905,2.814251,1.307473,-1.536576,0.300153,6.189767
