dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,1.876142,5.664789,1.866051,2.151097,-1.521936,0.000000,6.125966
0.020000,1.918336,5.658119,1.908769,2.120658,-1.521936,0.000000,6.126879
0.020000,1.959935,5.651586,1.950877,2.090220,-1.521936,0.000000,6.127977
0.020000,2.000940,5.645196,1.992377,2.059781,-1.521936,0.000000,6.129253
0.020000,2.041352,5.638955,2.033269,2.029342,-1.521936,0.000000,6.130697
0.020000,2.081172,5.632868,2.073551,1.998903,-1.521936,0.000000,6.132302
0.020000,2.120400,5.626938,2.113225,1.968465,-1.521936,-0.000000,6.134059
0.020000,2.159037,5.621170,2.152290,1.938026,-1.521936,-0.000000,6.135960
0.020000,2.197082,5.615567,2.190746,1.907587,-1.521936,0.000000,6.137999
0.020000,2.234537,5.610132,2.228593,1.877148,-1.521936,0.000000,6.140166
0.020000,2.271402,5.604866,2.265832,1.846710,-1.521936,-0.000000,6.142454
0.020000,2.307676,5.599771,2.302462,1.816271,-1.521936,-0.000000,6.144856
0.020000,2.343359,5.594848,2.338483,1.785832,-1.521936,0.000000,6.147365
0.020000,2.378451,5.590099,2.373895,1.755394,-1.521936,-0.000000,6.149972
0.020000,2.412952,5.585522,2.408698,1.724955,-1.521936,0.000000,6.152672
0.020000,2.446862,5.581119,2.442893,1.694516,-1.521936,-0.000000,6.155456
0.020000,2.480181,5.576888,2.476479,1.664077,-1.521936,0.000000,6.158319
0.020000,2.512907,5.572829,2.509456,1.633639,-1.521936,-0.000000,6.161252
0.020000,2.545041,5.568940,2.541825,1.603200,-1.521936,0.000000,6.164249
0.020000,2.576582,5.565219,2.573584,1.572761,-1.521936,0.000000,6.167304
0.020000,2.607529,5.561665,2.604735,1.542323,-1.521936,-0.000000,6.170410
0.020000,2.637882,5.558276,2.635277,1.511884,-1.521936,0.000000,6.173561
0.020000,2.667641,5.555048,2.665210,1.481445,-1.521936,0.000000,6.176750
0.020000,2.696805,5.551979,2.694535,1.451006,-1.521936,-0.000000,6.179971
0.020000,2.725372,5.549067,2.723251,1.420568,-1.521936,-0.000000,6.183219
0.020000,2.753344,5.546307,2.751358,1.390129,-1.521936,0.000000,6.186486
0.020000,2.780718,5.543697,2.778856,1.359690,-1.521936,0.000000,6.189767
0.020000,2.807494,5.541233,2.805745,1.329252,-1.521936,-0.000000,6.193058
0.020000,2.833672,5.538910,2.832026,1.298813,-1.521936,-0.000000,6.196351
0.020000,2.859250,5.536726,2.857698,1.268374,-1.521936,0.000000,6.199641
