dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,3.137494,5.107518,3.133326,0.914080,-1.588703,-0.180797,6.242697
0.020000,3.155125,5.106828,3.150971,0.882236,-1.592219,-0.175803,6.245384
0.020000,3.172120,5.106207,3.167977,0.850323,-1.595634,-0.170754,6.248000
0.020000,3.188478,5.105652,3.184344,0.818346,-1.598879,-0.162250,6.250541
0.020000,3.204196,5.105158,3.200071,0.786307,-1.601944,-0.153249,6.253003
0.020000,3.219274,5.104721,3.215155,0.754208,-1.604917,-0.148629,6.255385
0.020000,3.233710,5.104336,3.229596,0.722053,-1.607779,-0.143114,6.257684
0.020000,3.247503,5.104000,3.243393,0.689843,-1.610468,-0.134433,6.259896
0.020000,3.260651,5.103707,3.256544,0.657584,-1.612977,-0.125432,6.262020
0.020000,3.273154,5.103455,3.269050,0.625275,-1.615434,-0.122850,6.264053
0.020000,3.285010,5.103240,3.280908,0.592922,-1.617670,-0.111845,6.265992
0.020000,3.296219,5.103058,3.292119,0.560523,-1.619922,-0.112559,6.267836
0.020000,3.306780,5.102905,3.302680,0.528085,-1.621894,-0.098605,6.269583
0.020000,3.316691,5.102778,3.312593,0.495608,-1.623851,-0.097881,6.271231
0.020000,3.325953,5.102674,3.321855,0.463098,-1.625520,-0.083446,6.272778
0.020000,3.334563,5.102591,3.330466,0.430553,-1.627260,-0.086974,6.274222
0.020000,3.342523,5.102525,3.338425,0.397978,-1.628717,-0.072862,6.275563
0.020000,3.349830,5.102474,3.345733,0.365375,-1.630174,-0.072863,6.276798
0.020000,3.356485,5.102435,3.352388,0.332746,-1.631459,-0.064250,6.277926
0.020000,3.362487,5.102407,3.358389,0.300094,-1.632569,-0.055478,6.278947
0.020000,3.367835,5.102386,3.363738,0.267421,-1.633679,-0.055522,6.279859
0.020000,3.372530,5.102373,3.368432,0.234731,-1.634513,-0.041673,6.280662
0.020000,3.376570,5.102364,3.372473,0.202021,-1.635466,-0.047649,6.281354
0.020000,3.379956,5.102359,3.375859,0.169300,-1.636052,-0.029323,6.281935
0.020000,3.382687,5.102356,3.378590,0.136565,-1.636744,-0.034613,6.282404
0.020000,3.384764,5.102355,3.380667,0.103823,-1.637102,-0.017861,6.282761
0.020000,3.386185,5.102354,3.382088,0.071074,-1.637482,-0.019011,6.283006
0.020000,3.386952,5.102354,3.382855,0.038320,-1.637706,-0.011205,6.283138
0.020000,3.387199,5.102354,3.383102,0.012361,-1.297934,16.988604,6.283181
0.020000,3.387227,5.102354,3.383130,0.001390,-0.548525,37.470454,6.283185
0.020000,3.387227,5.102354,3.383130,0.000000,-0.069519,23.950308,6.283185
