dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,1.931147,5.860035,1.956779,2.393565,1.244027,-0.544898,0.343857
0.020000,1.976658,5.876402,2.005144,2.418223,1.232936,-0.554534,0.346539
0.020000,2.022586,5.893051,2.053997,2.442654,1.221528,-0.570391,0.348935
0.020000,2.068932,5.909969,2.103334,2.466858,1.210204,-0.566212,0.351034
0.020000,2.115695,5.927142,2.153151,2.490828,1.198515,-0.584433,0.352826
0.020000,2.162875,5.944557,2.203442,2.514560,1.186601,-0.595713,0.354299
0.020000,2.210472,5.962196,2.254203,2.538049,1.174457,-0.607230,0.355440
0.020000,2.258489,5.980043,2.305429,2.561290,1.162043,-0.620694,0.356238
0.020000,2.306925,5.998081,2.357114,2.584277,1.149319,-0.636193,0.356680
0.020000,2.355782,6.016289,2.409254,2.607002,1.136244,-0.653766,0.356754
0.020000,2.405062,6.034649,2.461843,2.629458,1.122817,-0.671330,0.356446
0.020000,2.454767,6.053139,2.514876,2.651638,1.108982,-0.691745,0.355743
0.020000,2.504900,6.071736,2.568347,2.673533,1.094771,-0.710574,0.354631
0.020000,2.555462,6.090416,2.622249,2.695135,1.080113,-0.732874,0.353097
0.020000,2.606457,6.109155,2.676578,2.716435,1.064970,-0.757135,0.351124
0.020000,2.657887,6.127926,2.731327,2.737422,1.049366,-0.780241,0.348699
0.020000,2.709755,6.146700,2.786488,2.758089,1.033352,-0.800683,0.345805
0.020000,2.762065,6.165449,2.842057,2.778423,1.016725,-0.831335,0.342426
0.020000,2.814820,6.184141,2.898025,2.798416,0.999605,-0.856029,0.338546
0.020000,2.868022,6.202745,2.954386,2.818059,0.982155,-0.872466,0.334147
0.020000,2.921675,6.221226,3.011133,2.837340,0.964073,-0.904095,0.329213
0.020000,2.975782,6.239548,3.068258,2.856252,0.945572,-0.925043,0.323724
0.020000,3.030346,6.257675,3.125754,2.874786,0.926721,-0.942555,0.317664
0.020000,3.085369,6.275567,3.183613,2.892936,0.907497,-0.961209,0.311012
0.020000,3.140853,6.293183,3.241826,2.910695,0.887975,-0.976109,0.303750
0.020000,3.196802,6.310480,3.300388,2.928066,0.868524,-0.972567,0.295859
0.020000,3.253215,6.327416,3.359289,2.945038,0.848599,-0.996248,0.287320
0.020000,3.310095,6.343943,3.418521,2.961624,0.829292,-0.965329,0.278114
0.020000,3.367443,6.360013,3.478077,2.977821,0.809883,-0.970462,0.268222
0.020000,3.425257,6.375577,3.537950,2.993646,0.791229,-0.932716,0.257625
0.020000,3.483538,6.390585,3.598133,3.009113,0.773333,-0.894781,0.246308
