dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,1.523721,6.230172,1.420387,2.073447,1.513465,0.000000,0.336557
0.020000,1.563119,6.244052,1.462159,2.103717,1.513465,0.000000,0.340838
0.020000,1.603029,6.258300,1.504536,2.133986,1.513465,-0.000000,0.344933
0.020000,1.643451,6.272913,1.547518,2.164255,1.513465,0.000000,0.348830
0.020000,1.684386,6.287888,1.591106,2.194525,1.513465,-0.000000,0.352522
0.020000,1.725834,6.303219,1.635299,2.224794,1.513465,0.000000,0.355997
0.020000,1.767798,6.318902,1.680098,2.255063,1.513465,-0.000000,0.359246
0.020000,1.810279,6.334930,1.725502,2.285332,1.513465,0.000000,0.362259
0.020000,1.853280,6.351295,1.771511,2.315602,1.513465,0.000000,0.365026
0.020000,1.896802,6.367991,1.818126,2.345871,1.513465,-0.000000,0.367537
0.020000,1.940849,6.385009,1.865346,2.376140,1.513465,0.000000,0.369780
0.020000,1.985424,6.402338,1.913171,2.406410,1.513465,-0.000000,0.371746
0.020000,2.030532,6.419970,1.961602,2.436679,1.513465,0.000000,0.373424
0.020000,2.076176,6.437891,2.010638,2.466948,1.513465,0.000000,0.374802
0.020000,2.122361,6.456090,2.060280,2.497218,1.513465,-0.000000,0.375870
0.020000,2.169093,6.474554,2.110527,2.527487,1.513465,0.000000,0.376617
0.020000,2.216377,6.493267,2.161380,2.557756,1.513465,-0.000000,0.377029
0.020000,2.264219,6.512215,2.212837,2.588025,1.513465,0.000000,0.377095
0.020000,2.312627,6.531380,2.264901,2.618295,1.513465,0.000000,0.376804
0.020000,2.361606,6.550745,2.317569,2.648564,1.513465,0.000000,0.376141
0.020000,2.411165,6.570290,2.370843,2.678833,1.513465,0.000000,0.375094
0.020000,2.461312,6.589994,2.424723,2.709103,1.513465,-0.000000,0.373649
0.020000,2.512055,6.609837,2.479207,2.739372,1.513465,0.000000,0.371793
0.020000,2.563404,6.629793,2.534297,2.769641,1.513465,0.000000,0.369510
0.020000,2.615367,6.649839,2.589993,2.799911,1.513465,-0.000000,0.366787
0.020000,2.667954,6.669948,2.646294,2.830180,1.513465,0.000000,0.363607
0.020000,2.721176,6.690091,2.703200,2.860449,1.513465,-0.000000,0.359955
0.020000,2.775043,6.710239,2.760712,2.890719,1.513465,0.000000,0.355815
0.020000,2.829566,6.730360,2.818829,2.920988,1.513465,0.000000,0.351170
0.020000,2.884755,6.750420,2.877551,2.951257,1.513465,-0.000000,0.346003
0.020000,2.940624,6.770384,2.936879,2.981526,1.513465,0.000000,0.340296
0.020000,2.997181,6.790213,2.996812,3.011796,1.513465,-0.000000,0.334031
0.020000,3.054441,6.809867,3.057351,3.042065,1.513465,0.000000,0.327191
0.020000,3.112412,6.829305,3.118495,3.072334,1.513465,0.000000,0.319756
0.020000,3.171108,6.848482,3.180244,3.102604,1.513465,-0.000000,0.311708
0.020000,3.230540,6.867350,3.242599,3.132873,1.513465,0.000000,0.303029
0.020000,3.290717,6.885860,3.305559,3.163142,1.513465,-0.000000,0.293699
0.020000,3.351651,6.903961,3.369125,3.193412,1.513465,0.000000,0.283701
0.020000,3.413351,6.921596,3.433296,3.223681,1.513465,-0.000000,0.273018
0.020000,3.475825,6.938710,3.498072,3.253950,1.513465,0.000000,0.261632
0.020000,3.539082,6.955242,3.563454,3.284219,1.513465,0.000000,0.249527
0.020000,3.603127,6.971130,3.629441,3.314489,1.513465,-0.000000,0.236689
0.020000,3.667966,6.986308,3.696033,3.344758,1.513465,0.000000,0.223105
0.020000,3.733602,7.000709,3.763231,3.375027,1.513465,-0.000000,0.208766
0.020000,3.800036,7.014264,3.831034,3.405297,1.513465,0.000000,0.193661
0.020000,3.867267,7.026899,3.899443,3.435566,1.513465,0.000000,0.177788
0.020000,3.935291,7.038542,3.968457,3.465835,1.513465,-0.000000,0.161144
0.020000,4.004101,7.049117,4.038076,3.496105,1.513465,0.000000,0.143732
0.020000,4.073689,7.058548,4.108301,3.526374,1.513465,-0.000000,0.125560
0.020000,4.144041,7.066756,4.179131,3.556643,1.513465,0.000000,0.106639
0.020000,4.215140,7.073664,4.250567,3.586912,1.513465,0.000000,0.086987
0.020000,4.286968,7.079195,4.322608,3.617182,1.513465,-0.000000,0.066628
0.020000,4.359498,7.083272,4.395254,3.647451,1.513465,0.000000,0.045593
0.020000,4.432704,7.085820,4.468506,3.677720,1.513465,-0.000000,0.023916
0.020000,4.506553,7.086766,4.542363,3.707990,1.513465,0.000000,0.001641
0.020000,4.581011,7.086040,4.616826,3.738259,1.513465,0.000000,6.262002
0.020000,4.656036,7.083577,4.691893,3.768528,1.513465,-0.000000,6.238683
0.020000,4.731588,7.079315,4.767567,3.798798,1.513465,0.000000,6.214929
0.020000,4.807618,7.073196,4.843845,3.829067,1.513465,-0.000000,6.190807
0.020000,4.884081,7.065170,4.920729,3.859336,1.513465,0.000000,6.166384
0.020000,4.960923,7.055192,4.998219,3.889606,1.513465,0.000000,6.141734
0.020000,5.038093,7.043224,5.076314,3.919875,1.513465,-0.000000,6.116930
0.020000,5.113425,7.029642,5.155014,3.950144,1.513465,0.000000,6.092245
0.020000,5.190861,7.012567,5.234319,3.980413,1.513465,-0.000000,6.039183
0.020000,5.267801,6.991026,5.314230,4.010683,1.513465,0.000000,5.980322
0.020000,5.343833,6.964571,5.394747,4.040952,1.513465,0.000000,5.915415
