dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.044481,5.984440,1.945217,2.382325,1.249962,-0.527959,0.367537
0.020000,2.089388,6.001790,1.993359,2.407110,1.239266,-0.534803,0.369780
0.020000,2.134717,6.019412,2.041993,2.431677,1.228329,-0.546860,0.371746
0.020000,2.180467,6.037294,2.091113,2.456022,1.217286,-0.552144,0.373424
0.020000,2.226638,6.055423,2.140716,2.480143,1.206026,-0.563020,0.374802
0.020000,2.273232,6.073783,2.190797,2.504031,1.194415,-0.580517,0.375870
0.020000,2.320249,6.092359,2.241350,2.527684,1.182644,-0.588598,0.376617
0.020000,2.367691,6.111135,2.292372,2.551095,1.170542,-0.605093,0.377029
0.020000,2.415558,6.130092,2.343857,2.574257,1.158116,-0.621260,0.377095
0.020000,2.463854,6.149213,2.395801,2.597164,1.145360,-0.637839,0.376804
0.020000,2.512580,6.168478,2.448197,2.619809,1.132232,-0.656386,0.376141
0.020000,2.561739,6.187865,2.501040,2.642183,1.118706,-0.676293,0.375094
0.020000,2.611333,6.207353,2.554326,2.664280,1.104846,-0.692989,0.373649
0.020000,2.661366,6.226917,2.608048,2.686088,1.090390,-0.722815,0.371793
0.020000,2.711840,6.246534,2.662200,2.707602,1.075684,-0.735300,0.369510
0.020000,2.762759,6.266177,2.716776,2.728809,1.060378,-0.765312,0.366787
0.020000,2.814125,6.285819,2.771770,2.749701,1.044615,-0.788119,0.363607
0.020000,2.865943,6.305431,2.827175,2.770269,1.028397,-0.810921,0.359955
0.020000,2.918217,6.324983,2.882985,2.790503,1.011673,-0.836184,0.355815
0.020000,2.970948,6.344443,2.939193,2.810394,0.994560,-0.855662,0.351170
0.020000,3.024142,6.363778,2.995792,2.829933,0.976938,-0.881095,0.346003
0.020000,3.077801,6.382952,3.052774,2.849109,0.958787,-0.907554,0.340296
0.020000,3.131929,6.401929,3.110133,2.867918,0.940448,-0.916960,0.334031
0.020000,3.186529,6.420671,3.167860,2.886353,0.921753,-0.934721,0.327191
0.020000,3.241604,6.439138,3.225948,2.904406,0.902680,-0.953659,0.319756
0.020000,3.297156,6.457287,3.284389,2.922078,0.883576,-0.955213,0.311708
0.020000,3.353187,6.475076,3.343177,2.939366,0.864421,-0.957740,0.303029
0.020000,3.409700,6.492459,3.402302,2.956278,0.845584,-0.941869,0.293699
0.020000,3.466694,6.509390,3.461758,2.972812,0.826720,-0.943197,0.283701
0.020000,3.524172,6.525819,3.521538,2.988986,0.808670,-0.902491,0.273018
0.020000,3.582133,6.541697,3.581634,3.004810,0.791242,-0.871382,0.261632
0.020000,3.640576,6.556971,3.642041,3.020312,0.775072,-0.808533,0.249527
0.020000,3.699500,6.571589,3.702751,3.035515,0.760165,-0.745320,0.236689
0.020000,3.758904,6.585495,3.763760,3.050457,0.747086,-0.653985,0.223105
0.020000,3.818783,6.598633,3.825064,3.065181,0.736224,-0.543071,0.208766
0.020000,3.879134,6.610947,3.886658,3.079741,0.727986,-0.411898,0.193661
0.020000,3.939953,6.622378,3.948542,3.094201,0.722990,-0.249803,0.177788
0.020000,4.001235,6.632867,4.010715,3.108629,0.721378,-0.080624,0.161144
0.020000,4.062972,6.642355,4.073177,3.123116,0.724352,0.148694,0.143732
0.020000,4.125159,6.650783,4.135932,3.137749,0.731668,0.365836,0.125560
0.020000,4.187786,6.658090,4.198985,3.152632,0.744149,0.624042,0.106639
0.020000,4.250847,6.664218,4.262343,3.167884,0.762589,0.921993,0.086987
0.020000,4.314332,6.669107,4.326015,3.183622,0.786898,1.215450,0.066628
0.020000,4.378230,6.672699,4.390015,3.199973,0.817590,1.534594,0.045593
0.020000,4.442533,6.674937,4.454356,3.217071,0.854870,1.863981,0.023916
0.020000,4.507228,6.675766,4.519057,3.235030,0.897946,2.153836,0.001641
0.020000,4.572305,6.675133,4.584137,3.254005,0.948783,2.541819,6.262002
0.020000,4.637752,6.672984,4.649619,3.274113,1.005376,2.829681,6.238683
0.020000,4.703556,6.669272,4.715528,3.295456,1.067138,3.088086,6.214929
0.020000,4.769705,6.663948,4.781890,3.318121,1.133253,3.305745,6.190807
0.020000,4.836184,6.656970,4.848735,3.342236,1.205760,3.625335,6.166384
0.020000,4.902980,6.648297,4.916092,3.367826,1.279488,3.686397,6.141734
0.020000,4.970076,6.637891,4.983990,3.394914,1.354426,3.746914,6.116930
0.020000,5.035424,6.626112,5.050391,3.320055,-3.742970,-254.869770,6.092245
0.020000,5.091568,6.613741,5.107881,2.874516,-22.276943,-926.698659,6.039183
0.020000,5.145219,6.598732,5.163592,2.785530,-4.449309,891.381708,5.980322
0.020000,5.196064,6.581054,5.217422,2.691523,-4.700331,-12.551098,5.915415
0.020000,5.243884,6.560693,5.269397,2.598707,-4.640792,2.976925,5.844523
0.020000,5.288608,6.537623,5.319721,2.516221,-4.124303,25.824428,5.768148
0.020000,5.330345,6.511745,5.368829,2.455415,-3.040298,54.200249,5.687343
0.020000,5.369367,6.482845,5.417388,2.427933,-1.374099,83.309962,5.603729
0.020000,5.406041,6.450564,5.466245,2.442843,0.745466,105.978251,5.519370
0.020000,5.440620,6.414560,5.516165,2.495995,2.657593,95.606339,5.436745
0.020000,5.473164,6.374686,5.567634,2.573468,3.873685,60.804626,5.358397
0.020000,5.503709,6.330896,5.621024,2.669502,4.801674,46.399431,5.286078
0.020000,5.532301,6.283211,5.676624,2.780008,5.525320,36.182327,5.220604
0.020000,5.558950,6.231803,5.734529,2.895228,5.761002,11.784077,5.162207
0.020000,5.583657,6.176972,5.794669,3.007021,5.589623,-8.568946,5.110718
0.020000,5.606453,6.119092,5.856877,3.110391,5.168542,-21.054035,5.065729
0.020000,5.627409,6.058559,5.920934,3.202868,4.623819,-27.236142,5.026710
0.020000,5.646630,5.995760,5.986609,3.283740,4.043624,-29.009757,4.993098
0.020000,5.664254,5.931050,6.053677,3.353386,3.482295,-28.066473,4.964345
0.020000,5.680437,5.864741,6.121932,3.412739,2.967641,-25.732677,4.939952
0.020000,5.695349,5.797105,6.191192,3.463008,2.513437,-22.710233,4.919477
0.020000,5.709162,5.728370,6.261301,3.505446,2.121900,-19.576817,4.902539
0.020000,5.721457,5.661955,6.328844,3.377176,-6.413479,-426.768976,4.887040
0.020000,5.732405,5.595768,6.395931,3.354342,-1.141726,263.587653,4.865696
0.020000,5.741928,5.529624,6.462757,3.341290,-0.652601,24.456259,4.845189
0.020000,5.750091,5.463547,6.529337,3.328990,-0.614979,1.881129,4.825557
0.020000,5.756961,5.397558,6.595682,3.317282,-0.585421,1.477870,4.806828
0.020000,5.762605,5.331679,6.661802,3.306003,-0.563911,1.075515,4.789023
0.020000,5.767091,5.265931,6.727703,3.295013,-0.549537,0.718716,4.772156
0.020000,5.770487,5.200336,6.793386,3.284177,-0.541786,0.387509,4.756234
0.020000,5.772862,5.134911,6.858854,3.273379,-0.539892,0.094700,4.741260
0.020000,5.774283,5.069676,6.924104,3.262518,-0.543043,-0.157547,4.727229
0.020000,5.774818,5.004648,6.989134,3.251507,-0.550572,-0.376443,4.714136
0.020000,5.774532,4.939844,7.053940,3.240272,-0.561737,-0.558236,4.701969
0.020000,5.773491,4.875277,7.118515,3.228754,-0.575918,-0.709049,4.690714
0.020000,5.771759,4.810962,7.182853,3.216904,-0.592497,-0.828967,4.680356
0.020000,5.769398,4.746912,7.246947,3.204685,-0.610954,-0.922851,4.670875
0.020000,5.766469,4.683138,7.310788,3.192068,-0.630816,-0.993108,4.662254
0.020000,5.763032,4.619650,7.374369,3.179035,-0.651688,-1.043560,4.654471
0.020000,5.759143,4.556458,7.437680,3.165570,-0.673213,-1.076253,4.647505
0.020000,5.754858,4.493571,7.500713,3.151668,-0.695116,-1.095166,4.641337
0.020000,5.750230,4.430995,7.563460,3.137325,-0.717155,-1.101963,4.635943
0.020000,5.745313,4.368738,7.625911,3.122542,-0.739146,-1.099528,4.631302
0.020000,5.740154,4.306806,7.688057,3.107323,-0.760949,-1.090165,4.627394
0.020000,5.734803,4.245205,7.749891,3.091675,-0.782425,-1.073777,4.624198
0.020000,5.729305,4.183939,7.811403,3.075604,-0.803530,-1.055286,4.621692
0.020000,5.723705,4.123013,7.872585,3.059120,-0.824183,-1.032633,4.619857
0.020000,5.718044,4.062433,7.933430,3.042233,-0.844360,-1.008851,4.618674
0.020000,5.712362,4.002201,7.993929,3.024952,-0.864063,-0.985142,4.618122
0.020000,5.706700,3.942322,8.054075,3.007286,-0.883274,-0.960576,4.618184
0.020000,5.701093,3.882801,8.113860,2.989246,-0.902028,-0.937691,4.618840
0.020000,5.695576,3.823641,8.173276,2.970839,-0.920338,-0.915510,4.620074
0.020000,5.690184,3.764846,8.232318,2.952074,-0.938259,-0.896015,4.621868
0.020000,5.684947,3.706421,8.290977,2.932958,-0.955807,-0.877436,4.624205
0.020000,5.679895,3.648371,8.349247,2.913497,-0.973045,-0.861896,4.627067
0.020000,5.675058,3.590699,8.407121,2.893696,-0.990030,-0.849217,4.630439
0.020000,5.670462,3.533412,8.464592,2.873560,-1.006791,-0.838087,4.634305
0.020000,5.666132,3.476515,8.521654,2.853092,-1.023400,-0.830404,4.638647
0.020000,5.662092,3.420013,8.578300,2.832295,-1.039892,-0.824606,4.643450
0.020000,5.658364,3.363913,8.634523,2.811168,-1.056336,-0.822229,4.648698
0.020000,5.654968,3.308223,8.690317,2.789713,-1.072752,-0.820808,4.654375
