dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,5.596884,7.105549,5.749652,2.620044,-2.681631,2.006309,5.926670
0.020000,5.644917,7.087408,5.800996,2.567232,-2.640599,2.051604,5.917624
0.020000,5.691825,7.069234,5.851301,2.515250,-2.599068,2.076546,5.909632
0.020000,5.737644,7.051087,5.900583,2.464095,-2.557779,2.064474,5.902656
0.020000,5.782410,7.033020,5.948858,2.413757,-2.516902,2.043825,5.896655
0.020000,5.826160,7.015081,5.996143,2.364217,-2.476973,1.996449,5.891591
0.020000,5.868925,6.997314,6.042452,2.315458,-2.437948,1.951247,5.887425
0.020000,5.910739,6.979760,6.087801,2.267455,-2.400146,1.890140,5.884121
0.020000,5.951631,6.962453,6.132205,2.220186,-2.363458,1.834372,5.881642
0.020000,5.991630,6.945426,6.175677,2.173624,-2.328082,1.768787,5.879956
0.020000,6.030763,6.928708,6.218232,2.127747,-2.293853,1.711480,5.879027
0.020000,6.069056,6.912323,6.259883,2.082531,-2.260808,1.652214,5.878824
0.020000,6.106531,6.896294,6.300642,2.037954,-2.228855,1.597682,5.879317
0.020000,6.143211,6.880641,6.340522,1.993996,-2.197911,1.547213,5.880474
0.020000,6.179115,6.865381,6.379535,1.950638,-2.167909,1.500063,5.882267
0.020000,6.214264,6.850530,6.417692,1.907863,-2.138714,1.459791,5.884666
0.020000,6.248674,6.836100,6.455005,1.865658,-2.110294,1.420979,5.887646
0.020000,6.282361,6.822102,6.491485,1.824008,-2.082467,1.391371,5.891178
0.020000,6.315341,6.808544,6.527143,1.782904,-2.055231,1.361791,5.895236
0.020000,6.347628,6.795434,6.561990,1.742335,-2.028442,1.339411,5.899793
0.020000,6.379233,6.782776,6.596036,1.702295,-2.001969,1.323658,5.904825
0.020000,6.410170,6.770575,6.629291,1.662777,-1.975921,1.302402,5.910306
0.020000,6.440448,6.758832,6.661767,1.623777,-1.950015,1.295298,5.916210
0.020000,6.470078,6.747548,6.693473,1.585290,-1.924324,1.284566,5.922512
0.020000,6.499069,6.736723,6.724419,1.547314,-1.898803,1.276062,5.929189
0.020000,6.527430,6.726353,6.754616,1.509848,-1.873297,1.275269,5.936214
0.020000,6.555168,6.716437,6.784074,1.472889,-1.847977,1.266017,5.943563
0.020000,6.582292,6.706969,6.812802,1.436435,-1.822664,1.265651,5.951212
0.020000,6.608808,6.697945,6.840812,1.400487,-1.797413,1.262560,5.959136
0.020000,6.634723,6.689357,6.868113,1.365042,-1.772241,1.258586,5.967311
0.020000,6.660043,6.681198,6.894715,1.330099,-1.747149,1.254589,5.975712
0.020000,6.684774,6.673461,6.920628,1.295656,-1.722176,1.248661,5.984314
0.020000,6.708922,6.666136,6.945862,1.261709,-1.697331,1.242240,5.993094
0.020000,6.732491,6.659214,6.970427,1.228256,-1.672678,1.232674,6.002028
0.020000,6.755488,6.652684,6.994333,1.195290,-1.648256,1.221094,6.011091
0.020000,6.777917,6.646536,7.017589,1.162808,-1.624098,1.207898,6.020261
0.020000,6.799782,6.640759,7.040205,1.130802,-1.600307,1.189541,6.029515
0.020000,6.821089,6.635340,7.062191,1.099265,-1.576854,1.172646,6.038828
0.020000,6.841842,6.630268,7.083555,1.068187,-1.553924,1.146492,6.048180
0.020000,6.862045,6.625530,7.104306,1.037558,-1.531419,1.125248,6.057547
0.020000,6.881703,6.621114,7.124453,1.007367,-1.509567,1.092644,6.066910
0.020000,6.900819,6.617007,7.144005,0.977602,-1.488245,1.066063,6.076247
0.020000,6.919397,6.613196,7.162970,0.948248,-1.467687,1.027911,6.085538
0.020000,6.937441,6.609669,7.181356,0.919294,-1.447734,0.997636,6.094763
0.020000,6.954955,6.606412,7.199170,0.890721,-1.428652,0.954108,6.103905
0.020000,6.971943,6.603412,7.216421,0.862515,-1.410297,0.917782,6.112945
0.020000,6.988407,6.600657,7.233114,0.834659,-1.392802,0.874748,6.121867
0.020000,7.004351,6.598134,7.249257,0.807137,-1.376067,0.836722,6.130653
0.020000,7.019779,6.595831,7.264855,0.779931,-1.360309,0.787911,6.139289
0.020000,7.034693,6.593734,7.279916,0.753023,-1.345400,0.745438,6.147760
0.020000,7.049096,6.591832,7.294444,0.726397,-1.331320,0.704028,6.156052
0.020000,7.062991,6.590113,7.308444,0.700035,-1.318071,0.662450,6.164153
0.020000,7.076380,6.588565,7.321923,0.673919,-1.305795,0.613801,6.172051
0.020000,7.089266,6.587177,7.334883,0.648032,-1.294392,0.570126,6.179734
0.020000,7.101651,6.585938,7.347330,0.622358,-1.283683,0.535463,6.187192
0.020000,7.113538,6.584837,7.359268,0.596882,-1.273791,0.494605,6.194416
0.020000,7.124928,6.583863,7.370700,0.571587,-1.264759,0.451605,6.201396
0.020000,7.135824,6.583007,7.381629,0.546455,-1.256614,0.407226,6.208125
0.020000,7.146226,6.582258,7.392058,0.521478,-1.248854,0.388013,6.214595
0.020000,7.156138,6.581608,7.401991,0.496639,-1.241928,0.346274,6.220799
0.020000,7.165560,6.581048,7.411430,0.471927,-1.235578,0.317522,6.226732
0.020000,7.174493,6.580568,7.420376,0.447320,-1.230355,0.261147,6.232388
0.020000,7.182940,6.580161,7.428833,0.422825,-1.224788,0.278334,6.237762
0.020000,7.190901,6.579820,7.436801,0.398417,-1.220365,0.221153,6.242849
0.020000,7.198377,6.579536,7.444283,0.374094,-1.216191,0.208738,6.247645
0.020000,7.205370,6.579303,7.451280,0.349836,-1.212851,0.166961,6.252148
0.020000,7.211881,6.579115,7.457793,0.325651,-1.209285,0.178304,6.256353
0.020000,7.217909,6.578965,7.463823,0.301516,-1.206716,0.128441,6.260258
0.020000,7.223456,6.578847,7.469372,0.277433,-1.204195,0.126061,6.263861
